dataset,target_radius,method,seed,final_rauc
mfeat-fourier,2.0000,bgr,1,0.572750
mfeat-fourier,2.0000,uniform,2,0.674500
mfeat-fourier,2.0000,fixed,2,0.676250
mfeat-fourier,2.0000,bgr,2,0.620500
mfeat-fourier,2.0000,uniform,3,0.653750
mfeat-fourier,2.0000,fixed,3,0.624750
mfeat-fourier,2.0000,bgr,3,0.644500
mfeat-fourier,2.0000,uniform,4,0.667500
mfeat-fourier,2.0000,fixed,4,0.608750
mfeat-fourier,2.0000,bgr,4,0.609000
mfeat-fourier,2.0000,uniform,5,0.646000
mfeat-fourier,2.0000,fixed,5,0.634250
mfeat-fourier,2.0000,bgr,5,0.564500
mfeat-fourier,2.0000,uniform,6,0.636500
mfeat-fourier,2.0000,fixed,6,0.609750
mfeat-fourier,2.0000,bgr,6,0.630500
mfeat-fourier,2.0000,uniform,7,0.586750
mfeat-fourier,2.0000,fixed,7,0.660500
mfeat-fourier,2.0000,bgr,7,0.594000
mfeat-fourier,2.0000,uniform,8,0.665500
mfeat-fourier,2.0000,fixed,8,0.624750
mfeat-fourier,2.0000,bgr,8,0.704250
mfeat-fourier,2.0000,uniform,9,0.674750
mfeat-fourier,2.0000,fixed,9,0.699250
mfeat-fourier,2.0000,bgr,9,0.620250
mfeat-fourier,2.0000,uniform,10,0.711000
mfeat-fourier,2.0000,fixed,10,0.659250
mfeat-fourier,2.0000,bgr,10,0.624250
mfeat-fourier,2.0000,uniform,11,0.672500
mfeat-fourier,2.0000,fixed,11,0.650750
mfeat-fourier,2.0000,bgr,11,0.650500
mfeat-fourier,2.0000,uniform,12,0.662500
mfeat-fourier,2.0000,fixed,12,0.696500
mfeat-fourier,2.0000,bgr,12,0.657500
mfeat-fourier,2.0000,uniform,13,0.663500
mfeat-fourier,2.0000,fixed,13,0.638000
mfeat-fourier,2.0000,bgr,13,0.639500
mfeat-fourier,2.0000,uniform,14,0.718750
mfeat-fourier,2.0000,fixed,14,0.699500
mfeat-fourier,2.0000,bgr,14,0.660250
mfeat-fourier,2.0000,uniform,15,0.598500
mfeat-fourier,2.0000,fixed,15,0.629500
mfeat-fourier,2.0000,bgr,15,0.636250
mfeat-fourier,2.0000,uniform,16,0.683000
mfeat-fourier,2.0000,fixed,16,0.703000
