seed,sigma,angle,success,steps,max_abs_pole_angle,final_abs_pole_angle
420008,0.9,0.9921205915704139,0,1,0.6782627926507478,0.6157228145066876
420008,0.9,2.705120591570413,0,1,0.7977126006578521,0.793528392978541
420008,0.9,4.418120591570414,0,1,0.9365192231855248,0.813579416761408
420009,0.0,6.180339887500001,1,250,0.09273904720390065,2.1253878598450794e-06
420009,0.0,1.6101545803204145,1,250,0.09273904720390065,2.1253878598450794e-06
420009,0.0,3.3231545803204146,1,250,0.09273904720390065,2.1253878598450794e-06
420009,0.0,5.036154580320414,1,250,0.09273904720390065,2.1253878598450794e-06
420009,0.1,6.180339887500001,1,250,0.04877559333735765,7.758992510753186e-07
420009,0.1,1.6101545803204145,1,250,0.08087548928426776,2.8939204286909246e-07
420009,0.1,3.3231545803204146,1,250,0.24516694589092083,3.701270808325399e-06
420009,0.1,5.036154580320414,1,250,0.1920728158740258,3.1710597815892026e-06
420009,0.2,6.180339887500001,1,250,0.15027844016592876,5.657603865335298e-07
420009,0.2,1.6101545803204145,1,250,0.21295865700345143,1.1706973589650691e-06
420009,0.2,3.3231545803204146,1,250,0.39905445006049706,4.1805525017422395e-06
420009,0.2,5.036154580320414,1,250,0.2875634127581862,3.656718845265224e-06
420009,0.3,6.180339887500001,1,250,0.26550592189360145,1.7551267984212023e-06
420009,0.3,1.6101545803204145,1,250,0.3655467021516699,1.246906751860098e-06
420009,0.3,3.3231545803204146,0,17,1.0305041245001108,1.0305041245001108
420009,0.3,5.036154580320414,1,250,0.4165208429738053,3.0013072509930964e-06
420009,0.4,6.180339887500001,1,250,0.3847777083422325,1.4533699587318382e-06
420009,0.4,1.6101545803204145,0,9,0.7719916039457513,0.6979229790016802
420009,0.4,3.3231545803204146,0,8,1.100968191463235,1.100968191463235
420009,0.4,5.036154580320414,0,8,1.3111106067556537,1.3111106067556537
420009,0.5,6.180339887500001,0,15,1.1996308262328612,1.1996308262328612
420009,0.5,1.6101545803204145,0,4,0.8683548994934707,0.8683548994934707
420009,0.5,3.3231545803204146,0,1,0.636687560198696,0.636687560198696
420009,0.5,5.036154580320414,0,5,0.9354537517765853,0.9354537517765853
420009,0.6,6.180339887500001,0,10,1.3043901268803366,1.3043901268803366
420009,0.6,1.6101545803204145,0,4,0.8580924522514771,0.8580924522514771
420009,0.6,3.3231545803204146,0,1,0.7338725707737241,0.7338725707737241
420009,0.6,5.036154580320414,0,4,0.7581143974676069,0.7581143974676069
420009,0.7,6.180339887500001,0,1,0.6770037858875744,0.6770037858875744
420009,0.7,1.6101545803204145,0,4,0.8585326114049945,0.8585326114049945
420009,0.7,3.3231545803204146,0,1,0.8265805028700701,0.8265805028700701
420009,0.7,5.036154580320414,0,4,0.9390305452608367,0.9390305452608367
420009,0.8,6.180339887500001,0,1,0.7786381681486035,0.7786381681486035
420009,0.8,1.6101545803204145,0,3,0.7803333840274974,0.6850675980520362
420009,0.8,3.3231545803204146,0,1,0.9191367721476121,0.9191367721476121
420009,0.8,5.036154580320414,0,3,0.777482394397437,0.6273734613983057
420009,0.9,6.180339887500001,0,1,0.8791888845221646,0.8791888845221646
420009,0.9,1.6101545803204145,0,2,0.8802559404193873,0.5190233446080151
420009,0.9,3.3231545803204146,0,1,1.0116716310167042,1.0116716310167042
420009,0.9,5.036154580320414,0,3,0.872286810308664,0.5794657320239995
420010,0.0,0.5151885690704141,1,250,0.04055630852973369,9.571290746253472e-07
420010,0.0,2.228188569070415,1,250,0.04055630852973369,9.571290746253472e-07
420010,0.0,3.9411885690704143,1,250,0.04055630852973369,9.571290746253472e-07
420010,0.0,5.6541885690704135,1,250,0.04055630852973369,9.571290746253472e-07
420010,0.1,0.5151885690704141,1,250,0.19188828456045773,1.0961110724084868e-06
420010,0.1,2.228188569070415,1,250,0.11971514890590966,3.757847762043796e-07
420010,0.1,3.9411885690704143,1,250,0.18378813405697325,3.2886831406838955e-06
420010,0.1,5.6541885690704135,1,250,0.04349830217514172,8.146744717561422e-07
420010,0.2,0.5151885690704141,1,250,0.358911811356325,1.928084732971914e-06
420010,0.2,2.228188569070415,1,250,0.19887398928208563,1.9773123790547695e-07
420010,0.2,3.9411885690704143,1,250,0.36743303676669614,4.247287363501221e-06
420010,0.2,5.6541885690704135,1,250,0.1243601189794522,7.057963484097832e-07
420010,0.3,0.5151885690704141,0,25,1.0995775282912035,1.0995775282912035
420010,0.3,2.228188569070415,1,250,0.2780328296582616,4.977176053767906e-07
420010,0.3,3.9411885690704143,0,18,0.9879918247552425,0.9879918247552425
420010,0.3,5.6541885690704135,1,250,0.2052219357837627,7.200934885876241e-07
420010,0.4,0.5151885690704141,0,9,1.0540198175656927,1.0540198175656927
420010,0.4,2.228188569070415,1,250,0.4070990753955376,9.260181132271249e-07
420010,0.4,3.9411885690704143,0,9,1.3679419532216177,1.3679419532216177
420010,0.4,5.6541885690704135,1,250,0.28608375258807317,9.577376470250275e-07
420010,0.5,0.5151885690704141,0,2,0.6846941579590857,0.6846941579590857
420010,0.5,2.228188569070415,0,6,0.8594386882902064,0.8594386882902064
420010,0.5,3.9411885690704143,0,1,0.4945583239917068,0.4945583239917068
420010,0.5,5.6541885690704135,1,250,0.36694556939238365,1.3716069503955931e-06
420010,0.6,0.5151885690704141,0,1,0.5906779738432089,0.5906779738432089
420010,0.6,2.228188569070415,0,5,0.9458967193952376,0.9458967193952376
420010,0.6,3.9411885690704143,0,1,0.56294366137731,0.56294366137731
420010,0.6,5.6541885690704135,1,250,0.44780738619669413,8.576376638447238e-08
420010,0.7,0.5151885690704141,0,1,0.6748428544742908,0.6748428544742908
420010,0.7,2.228188569070415,0,5,1.0094222911363784,1.0094222911363784
420010,0.7,3.9411885690704143,0,1,0.6308505291282385,0.6308505291282385
420010,0.7,5.6541885690704135,0,7,0.8928195284359458,0.8928195284359458
420010,0.8,0.5151885690704141,0,1,0.7584697617136533,0.7584697617136533
420010,0.8,2.228188569070415,0,5,1.0541911920236686,1.0541911920236686
420010,0.8,3.9411885690704143,0,1,0.6982355183065009,0.6982355183065009
420010,0.8,5.6541885690704135,0,6,0.878720320809982,0.878720320809982
420010,0.9,0.5151885690704141,0,1,0.8416381210644803,0.8416381210644803
420010,0.9,2.228188569070415,0,5,0.8749422585540799,0.8749422585540799
420010,0.9,3.9411885690704143,0,1,0.7650754052940849,0.7650754052940849
420010,0.9,5.6541885690704135,0,10,0.7262724945855485,0.7262724945855485
420011,0.0,1.1332225578204138,1,250,0.2507759805835024,3.6259105265316815e-06
420011,0.0,2.846222557820415,1,250,0.2507759805835024,3.6259105265316815e-06
420011,0.0,4.559222557820414,1,250,0.2507759805835024,3.6259105265316815e-06
420011,0.0,6.272222557820413,1,250,0.2507759805835024,3.6259105265316815e-06
420011,0.1,1.1332225578204138,1,250,0.06891963527983205,1.7398292300319545e-06
420011,0.1,2.846222557820415,1,250,0.33361523343472066,4.082303858840549e-06
420011,0.1,4.559222557820414,1,250,0.38531058144811153,3.780751333861542e-06
420011,0.1,6.272222557820413,1,250,0.13756199675748096,2.4921599030854893e-06
420011,0.2,1.1332225578204138,1,250,0.12554339697582037,5.793589246086882e-07
420011,0.2,2.846222557820415,1,250,0.42330238117605357,4.119629967652595e-06
420011,0.2,4.559222557820414,0,15,0.974004134364172,0.974004134364172
420011,0.2,6.272222557820413,1,250,0.10586410664873593,1.0809581777947665e-06
420011,0.3,1.1332225578204138,1,250,0.2906111960980026,1.923933127854663e-06
420011,0.3,2.846222557820415,0,20,1.0612989790503975,1.0612989790503975
420011,0.3,4.559222557820414,0,7,1.233279484902687,1.233279484902687
420011,0.3,6.272222557820413,1,250,0.2058580976152421,4.1054875549512386e-07
420011,0.4,1.1332225578204138,1,250,0.4600490283289366,3.563432498982263e-06
420011,0.4,2.846222557820415,0,14,1.3956751631685895,1.3956751631685895
420011,0.4,4.559222557820414,0,3,0.8055309546697439,0.8055309546697439
420011,0.4,6.272222557820413,1,250,0.3058520885817483,1.7743264398232516e-06
420011,0.5,1.1332225578204138,0,10,1.3638388362198377,1.3638388362198377
420011,0.5,2.846222557820415,0,2,0.6810490267805622,0.6810490267805622
420011,0.5,4.559222557820414,0,2,0.600256984071212,0.600256984071212
420011,0.5,6.272222557820413,0,20,1.2867898781567448,1.2867898781567448
420011,0.6,1.1332225578204138,0,3,0.7559604460648305,0.7559604460648305
420011,0.6,2.846222557820415,0,1,0.7029477241229959,0.7029477241229959
420011,0.6,4.559222557820414,0,1,0.6860330830629345,0.5631928229675227
420011,0.6,6.272222557820413,0,12,1.1650674844525428,1.1650674844525428
420011,0.7,1.1332225578204138,0,2,0.6037846090143066,0.6037846090143066
420011,0.7,2.846222557820415,0,1,0.795527168451985,0.795527168451985
420011,0.7,4.559222557820414,0,1,0.784862376826157,0.6631884704518447
420011,0.7,6.272222557820413,0,9,1.5223682709949418,1.5223682709949418
420011,0.8,1.1332225578204138,0,1,0.6315686209550421,0.498589228776467
420011,0.8,2.846222557820415,0,1,0.8886313892167911,0.8886313892167911
420011,0.8,4.559222557820414,0,1,0.8836916705893796,0.7629734509013797
420011,0.8,6.272222557820413,0,1,0.7376606529849827,0.7376606529849827
420011,0.9,1.1332225578204138,0,1,0.7221468636348722,0.5866237701668376
420011,0.9,2.846222557820415,0,1,0.9823138135702432,0.9823138135702432
420011,0.9,4.559222557820414,0,1,0.9825209643526022,0.8626107925681258
420011,0.9,6.272222557820413,0,1,0.8413434596912318,0.8413434596912318
